,batch_size,input_dim,output_dim,device,t_dense,t_sparse,mem_dense,mem_sparse
121,16,20,1,cuda:0,0.00012823715806007386,0.0009572914801537991,1344,6720
122,16,20,2,cpu,7.736412808299065e-05,0.00045749414712190626,5376,13440
123,16,20,2,cuda:0,0.00012989239767193794,0.0009525422938168049,5376,13440
124,16,20,10,cpu,0.00011565163731575012,0.0008846348151564598,134400,67200
125,16,20,10,cuda:0,0.00013067470863461494,0.0009749476797878742,134400,67200
126,16,20,20,cpu,0.00017458442598581315,0.0011307865381240845,537600,134400
127,16,20,20,cuda:0,0.0001219235360622406,0.0010019347071647644,537600,134400
128,32,1,1,cpu,7.054749876260758e-05,0.00035969410091638563,256,1280
129,32,1,1,cuda:0,0.0001230618916451931,0.0009162523783743382,256,1280
130,32,1,2,cpu,7.712673395872116e-05,0.0004118521697819233,1024,2560
131,32,1,2,cuda:0,0.0001302206888794899,0.0009483586996793747,1024,2560
132,32,1,10,cpu,8.481629192829132e-05,0.0004437211900949478,25600,12800
133,32,1,10,cuda:0,0.00012814644724130632,0.0009698840789496898,25600,12800
134,32,1,20,cpu,8.64645466208458e-05,0.0005120198242366314,102400,25600
135,32,1,20,cuda:0,0.0001270359382033348,0.000970729161053896,102400,25600
136,32,2,1,cpu,6.844531744718552e-05,0.00038660429418087007,384,1920
137,32,2,1,cuda:0,0.000130500178784132,0.0009303883649408818,384,1920
138,32,2,2,cpu,7.978761568665505e-05,0.0004166573286056519,1536,3840
139,32,2,2,cuda:0,0.00012751081958413125,0.0009673069231212139,1536,3840
140,32,2,10,cpu,0.00012584859505295753,0.00048464173451066015,38400,19200
141,32,2,10,cuda:0,0.00012244731187820433,0.0009975066408514977,38400,19200
142,32,2,20,cpu,0.0002696116454899311,0.000630968064069748,153600,38400
143,32,2,20,cuda:0,0.0001258416101336479,0.0009830563329160213,153600,38400
144,32,10,1,cpu,6.968844681978225e-05,0.000423390232026577,1408,7040
145,32,10,1,cuda:0,0.00012769242748618127,0.0009564674459397793,1408,7040
146,32,10,2,cpu,7.788101211190224e-05,0.00044795358553528786,5632,14080
147,32,10,2,cuda:0,0.0001197722740471363,0.0009730759076774121,5632,14080
148,32,10,10,cpu,0.0001339362934231758,0.0007726847194135189,140800,70400
149,32,10,10,cuda:0,0.00013220421969890596,0.001017872616648674,140800,70400
150,32,10,20,cpu,0.0002763095311820507,0.0013416538946330546,563200,140800
151,32,10,20,cuda:0,0.0001292288303375244,0.0010154561139643192,563200,140800
152,32,20,1,cpu,6.971647962927818e-05,0.0004497135989367962,2688,13440
153,32,20,1,cuda:0,0.00012756669893860818,0.0009457536041736602,2688,13440
154,32,20,2,cpu,7.855156436562539e-05,0.0005320225842297077,10752,26880
155,32,20,2,cuda:0,0.00012383703142404556,0.0009293196722865105,10752,26880
156,32,20,10,cpu,0.0001466265879571438,0.001145781483501196,268800,134400
157,32,20,10,cuda:0,0.00013141492381691934,0.001007759477943182,268800,134400
158,32,20,20,cpu,0.00022603711113333702,0.0019805140793323515,1075200,268800
159,32,20,20,cuda:0,0.00016254354268312453,0.0010395446792244912,1075200,268800
